頁	页	yè	page, leaf, m.[general], ,sheet of paper, sheet, piece, piece of paper, folio
一	一	yī	det.: one
衣服	衣服	yīfú	clothes, wearing apparel, toggery, gear, tog, wear, bib-and-tucker, drapery, thing, dress, duds, vestment, wardrobe, clout, apparel, clothing, dud, wrapping, vesture, clobber, habit, robe, togs, livery, habilimentation, array, hull, garb, attire, attirement, stitch, rig, garment, raiment, wearable, dressing
醫生	医生	yīshēng	Galen, MD, physician, Dr., medic, doc, hakeem, medico, Aesculapius, medical man, surgeon, leech, doctor
醫院	医院	yīyuàn	spital, hospital, infirmary, hospice
一半	一半	yíbàn	det.: one half, in part, half
一會兒	一会儿	yīhuìr	a moment, a while, in a moment, now...now..., also pr. [yi1 hui3 r5]
一塊兒	一块儿	yīkuàiēr	together
一下兒	一下儿	yīxià r	(used after a verb) give it a go, to do (sth for a bit to give it a try), one time, once, in a while, all of a sudden, all at once, erhua variant of 一下[yi1 xia4]
一樣	一样	yīyàng	same, equal, similar
一邊	一边	yībiān	at the same time, simultaneously;on the one/other hand
一點兒	一点儿	yīdiǎnēr	det.: a little bit
一起	一起	yīqǐ	in_chorus, together, in all, in the same place, holus-bolus, altogether, in company
一些	一些	yīxiē	det.: some, a few, a little
用	用	yòng	with
有	有	yǒu	have, possess
有的	有的	yǒude	det : some
有名	有名	yǒumíng	well-known, famous
有時候	有时候	yǒushíhòu	from time to time, on_occasion, occasionally, somewhile, otherwhile, now and again, sometimes, now and then, at times, on occasion, whiles, once in a while
有些	有些	yǒuxiē	kind_of, rather, somewhat
有用	有用	yǒuyòng	belong, profit, count, useful, avail, powerful
右	右	yòu	right side as side of precedence, right side, west, winger, right, the right side, the Right, the right
右邊	右边	yoù bian	right side, right, to the right
雨	雨	yǔ	rain
元	元	yuán	m.[standard]
遠	远	yuǎn	far, distant (lit./fig.)
月	月	yuè	moon
再	再	zài	again, once more, further(more), in a higher degree, and then, not (do sth.) before
再見	再见	zàijiàn	good-bye, see you again
在	在	zài	in, at, on, etc.
在傢	在家	zàijiā	At home
早	早	zǎo	early, long ago, in advance, beforehand, prematurely
早飯	早饭	zǎo fàn	breakfast, CL:份[fen4],頓|顿[dun4],次[ci4],餐[can1]
早上	早上	zǎo shang	early morning, CL:個|个[ge4]
怎麼	怎么	zěnme	how
站	站	zhàn	to stand
找	找	zhǎo	look for, seek, call on, approach
找到	找到	zhǎodào	light upon, find, discover, run_down, founded, regain, strike, come upon, come across, run down, trace, turn_up, happen upon, get, chance on, chance upon
這	这	zhè	now, this, det.: this, it
這邊	这边	zhèbiān	this side, here
這裡	这里	zhèlǐ	this place, there, here
這兒	这儿	zhèēr	now, here
這些	这些	zhèxiē	det.: these
著	着	zhe	[aspect]
真	真	zhēn	really, truly, indeed, clearly
真的	真的	zhēnde	really, truly, indeed
正	正	zhèng	precisely, punctually
正在	正在	zhèngzài	course of, be, be in process
知道	知道	zhīdào	tell, have, ken, understand, infer, wis, learn, cognize, gather, know, be aware of, wise up, savvy, mind, realize
知識	知识	zhīshì	lear, know-how, understanding, ken, instruction, science, sophistication, consciousness, light, awareness, cognizance, knowledge, lore, mastery, know, cognition, acquaintanceship, mind, intellect, knowingness, equipment
中	中	zhōng	center, middle, interior
中國	中国	zhōngguó	Cathay, China, china
中間	中间	zhōngjiān	center, middle
中文	中文	zhōngwén	Chinese, Ch. (written) language, Ch. language, Sinitic
中午	中午	zhōng wǔ	noon, midday, CL:個|个[ge4]
中學	中学	zhōngxué	middle_school, grammar_school, secondary school, Ch. learning, middle school, high_school, grammar school
中學生	中学生	zhōng xué shēng	middle-school student, high school student
重	重	zhòng	heavy, weighty, important, considerable in amount/value
重要	重要	zhòngyào	important, significant, major
住	住	zhù	inhabit, cease, stay, visit, shack, dwell, stop, people, live, reside, populate, dig
準備	准备	zhǔnbèi	prepare, get ready
桌子	桌子	zhuōzi5	mahogany, table, desk
字	字	zì	graphic symbol, writing, pronunciation (of a word), form of a written character, receipt, printing type, script, name taken at the age of 20, courtesy name, wordage, character, grapheme, contract, scripts, symbolic representation, style of handwriting, word
子	子	zǐ	son, child, seed, egg, small thing, 1st earthly branch: 11 p.m.-1 a.m., midnight, 11th solar month (7th December to 5th January), year of the Rat, Viscount, fourth of five orders of nobility 五等爵位[wu3 deng3 jue2 wei4], ancient Chinese compass point: 0° (north), (noun suffix)
走	走	zǒu	scram, travel, foot, go away, evaporate, ankle, waltz, step, bugger off, etc., go through, leave, leak, run, buzz off, leg, pad, fork, visit, go, escape, lose flavor, work, call on, strike, sashay, trace, pursue, gang, lose shape/etc., get_along, come_along, walk, hoof it, lose flavor/shape/etc., leg it, let out, shape, drive, cover, take, get, hoof, move
走路	走路	zǒulù	go away, stroam, go on foot, walk
最	最	zuì	most, to the highest degree, much, superlatively
最好	最好	zuìhǎo	had better, it would be best
最後	最后	zuì hoù	final, last, finally, ultimate
昨天	昨天	zuó tiān	yesterday
左	左	zuǒ	left side, east, the Left
左邊	左边	zuǒ bian	left, the left side, to the left of
坐	坐	zuò	sit, take seat
坐下	坐下	zuòxià	subside, sit, sit down, sink, sit_down
做	做	zuò	make, do
