处处	處處	"<span class=""pinYinWrapper""><span class=""t4"">chù</span> <span class=""t4"">chù</span></span>"	"<span class=""zhuyin"">ㄔㄨˋ ㄔㄨˋ</span>"	[sound:cmn-处处.mp3]	"<div class=""char""><span id=""char-sim-id""><span class=""char-tone4"">处</span><span class=""char-tone4"">处</span></span><span class=""sep"">〔</span><span id=""char-trad-id""><span class=""char-tone4"">處</span><span class=""char-tone4"">處</span></span><span class=""sep"">〕</span></div><div class=""pinyin""><span class=""pinYinWrapper""><span class=""t4"">chù</span> <span class=""t4"">chù</span></span></div><span class=""zhuyin"">ㄔㄨˋ ㄔㄨˋ</span><div class=""meaning""><ul><li>everywhere</li><li> in all respects</li></ul></div>"
处长	處長	"<span class=""pinYinWrapper""><span class=""t4"">chù</span> <span class=""t3"">zhǎng</span></span>"	"<span class=""zhuyin"">ㄔㄨˋ ㄓㄤˇ</span>"	[sound:cmn-处长.mp3]	"<div class=""char""><span id=""char-sim-id""><span class=""char-tone4"">处</span><span class=""char-tone3"">长</span></span><span class=""sep"">〔</span><span id=""char-trad-id""><span class=""char-tone4"">處</span><span class=""char-tone3"">長</span></span><span class=""sep"">〕</span></div><div class=""pinyin""><span class=""pinYinWrapper""><span class=""t4"">chù</span> <span class=""t3"">zhǎng</span></span></div><span class=""zhuyin"">ㄔㄨˋ ㄓㄤˇ</span><div class=""meaning""><ul><li>department head</li><li> section chief</li></ul></div>"
传出	傳出	"<span class=""pinYinWrapper""><span class=""t2"">chuán</span> <span class=""t1"">chū</span></span>"	"<span class=""zhuyin"">ㄔㄨㄢˊ ㄔㄨ</span>"	[sound:cmn-传出.mp3]	"<div class=""char""><span id=""char-sim-id""><span class=""char-tone2"">传</span><span class=""char-tone1"">出</span></span><span class=""sep"">〔</span><span id=""char-trad-id""><span class=""char-tone2"">傳</span><span class=""char-tone1"">出</span></span><span class=""sep"">〕</span></div><div class=""pinyin""><span class=""pinYinWrapper""><span class=""t2"">chuán</span> <span class=""t1"">chū</span></span></div><span class=""zhuyin"">ㄔㄨㄢˊ ㄔㄨ</span><div class=""meaning""><ul><li>to transmit outwards</li><li> to disseminate</li><li> efferent (nerve)</li></ul></div>"
传媒	傳媒	"<span class=""pinYinWrapper""><span class=""t2"">chuán</span> <span class=""t2"">méi</span></span>"	"<span class=""zhuyin"">ㄔㄨㄢˊ ㄇㄟˊ</span>"	[sound:cmn-传媒.mp3]	"<div class=""char""><span id=""char-sim-id""><span class=""char-tone2"">传</span><span class=""char-tone2"">媒</span></span><span class=""sep"">〔</span><span id=""char-trad-id""><span class=""char-tone2"">傳</span><span class=""char-tone2"">媒</span></span><span class=""sep"">〕</span></div><div class=""pinyin""><span class=""pinYinWrapper""><span class=""t2"">chuán</span> <span class=""t2"">méi</span></span></div><span class=""zhuyin"">ㄔㄨㄢˊ ㄇㄟˊ</span><div class=""meaning""><ul><li>media</li></ul></div>"
传输	傳輸	"<span class=""pinYinWrapper""><span class=""t2"">chuán</span> <span class=""t1"">shū</span></span>"	"<span class=""zhuyin"">ㄔㄨㄢˊ ㄕㄨ</span>"	[sound:cmn-传输.mp3]	"<div class=""char""><span id=""char-sim-id""><span class=""char-tone2"">传</span><span class=""char-tone1"">输</span></span><span class=""sep"">〔</span><span id=""char-trad-id""><span class=""char-tone2"">傳</span><span class=""char-tone1"">輸</span></span><span class=""sep"">〕</span></div><div class=""pinyin""><span class=""pinYinWrapper""><span class=""t2"">chuán</span> <span class=""t1"">shū</span></span></div><span class=""zhuyin"">ㄔㄨㄢˊ ㄕㄨ</span><div class=""meaning""><ul><li>to transmit</li><li> transmission</li></ul></div>"
传言	傳言	"<span class=""pinYinWrapper""><span class=""t2"">chuán</span> <span class=""t2"">yán</span></span>"	"<span class=""zhuyin"">ㄔㄨㄢˊ ㄧㄢˊ</span>"	[sound:cmn-传言.mp3]	"<div class=""char""><span id=""char-sim-id""><span class=""char-tone2"">传</span><span class=""char-tone2"">言</span></span><span class=""sep"">〔</span><span id=""char-trad-id""><span class=""char-tone2"">傳</span><span class=""char-tone2"">言</span></span><span class=""sep"">〕</span></div><div class=""pinyin""><span class=""pinYinWrapper""><span class=""t2"">chuán</span> <span class=""t2"">yán</span></span></div><span class=""zhuyin"">ㄔㄨㄢˊ ㄧㄢˊ</span><div class=""meaning""><ul><li>rumor</li><li> hearsay</li></ul></div>"
船员	船員	"<span class=""pinYinWrapper""><span class=""t2"">chuán</span> <span class=""t2"">yuán</span></span>"	"<span class=""zhuyin"">ㄔㄨㄢˊ ㄩㄢˊ</span>"	[sound:cmn-船员.mp3]	"<div class=""char""><span id=""char-sim-id""><span class=""char-tone2"">船</span><span class=""char-tone2"">员</span></span><span class=""sep"">〔</span><span id=""char-trad-id""><span class=""char-tone2"">船</span><span class=""char-tone2"">員</span></span><span class=""sep"">〕</span></div><div class=""pinyin""><span class=""pinYinWrapper""><span class=""t2"">chuán</span> <span class=""t2"">yuán</span></span></div><span class=""zhuyin"">ㄔㄨㄢˊ ㄩㄢˊ</span><div class=""meaning""><ul><li>sailor</li><li> crew member</li></ul></div>"
船长	船長	"<span class=""pinYinWrapper""><span class=""t2"">chuán</span> <span class=""t3"">zhǎng</span></span>"	"<span class=""zhuyin"">ㄔㄨㄢˊ ㄓㄤˇ</span>"	[sound:cmn-船长.mp3]	"<div class=""char""><span id=""char-sim-id""><span class=""char-tone2"">船</span><span class=""char-tone3"">长</span></span><span class=""sep"">〔</span><span id=""char-trad-id""><span class=""char-tone2"">船</span><span class=""char-tone3"">長</span></span><span class=""sep"">〕</span></div><div class=""pinyin""><span class=""pinYinWrapper""><span class=""t2"">chuán</span> <span class=""t3"">zhǎng</span></span></div><span class=""zhuyin"">ㄔㄨㄢˊ ㄓㄤˇ</span><div class=""meaning""><ul><li>captain (of a boat)</li><li> skipper</li></ul></div>"
船只	船隻	"<span class=""pinYinWrapper""><span class=""t2"">chuán</span> <span class=""t1"">zhī</span></span>"	"<span class=""zhuyin"">ㄔㄨㄢˊ ㄓ</span>"	[sound:cmn-船只.mp3]	"<div class=""char""><span id=""char-sim-id""><span class=""char-tone2"">船</span><span class=""char-tone1"">只</span></span><span class=""sep"">〔</span><span id=""char-trad-id""><span class=""char-tone2"">船</span><span class=""char-tone1"">隻</span></span><span class=""sep"">〕</span></div><div class=""pinyin""><span class=""pinYinWrapper""><span class=""t2"">chuán</span> <span class=""t1"">zhī</span></span></div><span class=""zhuyin"">ㄔㄨㄢˊ ㄓ</span><div class=""meaning""><ul><li>ship</li><li> boat</li><li> vessel</li></ul></div>"
串	串	"<span class=""pinYinWrapper""><span class=""t4"">chuàn</span></span>"	"<span class=""zhuyin"">ㄔㄨㄢˋ</span>"	[sound:cmn-串.mp3]	"<div class=""char""><span id=""char-sim-id""><span class=""char-tone4"">串</span></span></div><div class=""pinyin""><span class=""pinYinWrapper""><span class=""t4"">chuàn</span></span></div><span class=""zhuyin"">ㄔㄨㄢˋ</span><div class=""meaning""><ul><li>to string together</li><li> to skewer</li><li> to connect wrongly</li><li> to gang up</li><li> to rove</li><li> string</li><li> bunch</li><li> skewer</li><li> classifier for things that are strung together, or in a bunch, or in a row: string of, bunch of, series of</li><li> to make a swift or abrupt linear movement (like a bead on an abacus)</li><li> to move across</li></ul></div>"
窗口	窗口	"<span class=""pinYinWrapper""><span class=""t1"">chuāng</span> <span class=""t3"">kǒu</span></span>"	"<span class=""zhuyin"">ㄔㄨㄤ ㄎㄡˇ</span>"	[sound:cmn-窗口.mp3]	"<div class=""char""><span id=""char-sim-id""><span class=""char-tone1"">窗</span><span class=""char-tone3"">口</span></span></div><div class=""pinyin""><span class=""pinYinWrapper""><span class=""t1"">chuāng</span> <span class=""t3"">kǒu</span></span></div><span class=""zhuyin"">ㄔㄨㄤ ㄎㄡˇ</span><div class=""meaning""><ul><li>window</li><li> opening providing restricted access (e.g. customer service window)</li><li> computer operating system window</li><li> fig. medium</li><li> intermediary</li><li> showpiece</li><li> testing ground</li></ul></div>"
创办	創辦	"<span class=""pinYinWrapper""><span class=""t4"">chuàng</span> <span class=""t4"">bàn</span></span>"	"<span class=""zhuyin"">ㄔㄨㄤˋ ㄅㄢˋ</span>"	[sound:cmn-创办.mp3]	"<div class=""char""><span id=""char-sim-id""><span class=""char-tone4"">创</span><span class=""char-tone4"">办</span></span><span class=""sep"">〔</span><span id=""char-trad-id""><span class=""char-tone4"">創</span><span class=""char-tone4"">辦</span></span><span class=""sep"">〕</span></div><div class=""pinyin""><span class=""pinYinWrapper""><span class=""t4"">chuàng</span> <span class=""t4"">bàn</span></span></div><span class=""zhuyin"">ㄔㄨㄤˋ ㄅㄢˋ</span><div class=""meaning""><ul><li>to establish</li><li> to found</li><li> to launch</li></ul></div>"
创建	創建	"<span class=""pinYinWrapper""><span class=""t4"">chuàng</span> <span class=""t4"">jiàn</span></span>"	"<span class=""zhuyin"">ㄔㄨㄤˋ ㄐㄧㄢˋ</span>"	[sound:cmn-创建.mp3]	"<div class=""char""><span id=""char-sim-id""><span class=""char-tone4"">创</span><span class=""char-tone4"">建</span></span><span class=""sep"">〔</span><span id=""char-trad-id""><span class=""char-tone4"">創</span><span class=""char-tone4"">建</span></span><span class=""sep"">〕</span></div><div class=""pinyin""><span class=""pinYinWrapper""><span class=""t4"">chuàng</span> <span class=""t4"">jiàn</span></span></div><span class=""zhuyin"">ㄔㄨㄤˋ ㄐㄧㄢˋ</span><div class=""meaning""><ul><li>to found</li><li> to establish</li></ul></div>"
创意	創意	"<span class=""pinYinWrapper""><span class=""t4"">chuàng</span> <span class=""t4"">yì</span></span>"	"<span class=""zhuyin"">ㄔㄨㄤˋ ㄧˋ</span>"	[sound:cmn-创意.mp3]	"<div class=""char""><span id=""char-sim-id""><span class=""char-tone4"">创</span><span class=""char-tone4"">意</span></span><span class=""sep"">〔</span><span id=""char-trad-id""><span class=""char-tone4"">創</span><span class=""char-tone4"">意</span></span><span class=""sep"">〕</span></div><div class=""pinyin""><span class=""pinYinWrapper""><span class=""t4"">chuàng</span> <span class=""t4"">yì</span></span></div><span class=""zhuyin"">ㄔㄨㄤˋ ㄧˋ</span><div class=""meaning""><ul><li>creative</li><li> creativity</li></ul></div>"
此处	此處	"<span class=""pinYinWrapper""><span class=""t3"">cǐ</span> <span class=""t4"">chù</span></span>"	"<span class=""zhuyin"">ㄘˇ ㄔㄨˋ</span>"	[sound:cmn-此处.mp3]	"<div class=""char""><span id=""char-sim-id""><span class=""char-tone3"">此</span><span class=""char-tone4"">处</span></span><span class=""sep"">〔</span><span id=""char-trad-id""><span class=""char-tone3"">此</span><span class=""char-tone4"">處</span></span><span class=""sep"">〕</span></div><div class=""pinyin""><span class=""pinYinWrapper""><span class=""t3"">cǐ</span> <span class=""t4"">chù</span></span></div><span class=""zhuyin"">ㄘˇ ㄔㄨˋ</span><div class=""meaning""><ul><li>this place</li><li> here (literary)</li></ul></div>"
此次	此次	"<span class=""pinYinWrapper""><span class=""t3"">cǐ</span> <span class=""t4"">cì</span></span>"	"<span class=""zhuyin"">ㄘˇ ㄘˋ</span>"	[sound:cmn-此次.mp3]	"<div class=""char""><span id=""char-sim-id""><span class=""char-tone3"">此</span><span class=""char-tone4"">次</span></span></div><div class=""pinyin""><span class=""pinYinWrapper""><span class=""t3"">cǐ</span> <span class=""t4"">cì</span></span></div><span class=""zhuyin"">ㄘˇ ㄘˋ</span><div class=""meaning""><ul><li>this time</li></ul></div>"
此前	此前	"<span class=""pinYinWrapper""><span class=""t3"">cǐ</span> <span class=""t2"">qián</span></span>"	"<span class=""zhuyin"">ㄘˇ ㄑㄧㄢˊ</span>"	[sound:cmn-此前.mp3]	"<div class=""char""><span id=""char-sim-id""><span class=""char-tone3"">此</span><span class=""char-tone2"">前</span></span></div><div class=""pinyin""><span class=""pinYinWrapper""><span class=""t3"">cǐ</span> <span class=""t2"">qián</span></span></div><span class=""zhuyin"">ㄘˇ ㄑㄧㄢˊ</span><div class=""meaning""><ul><li>before this</li><li> before then</li><li> previously</li></ul></div>"
此事	此事	"<span class=""pinYinWrapper""><span class=""t3"">cǐ</span><span class=""t4"">shì</span></span>"	"<span class=""zhuyin"">ㄘˇ ㄕˋ</span>"	[sound:cmn-此事.mp3]	"<div class=""char""><span id=""char-sim-id""><span class=""char-tone3"">此</span><span class=""char-tone4"">事</span></span></div><div class=""pinyin""><span class=""pinYinWrapper""><span class=""t3"">cǐ</span><span class=""t4"">shì</span></span></div><span class=""zhuyin"">ㄘˇ ㄕˋ</span><div class=""meaning""><ul><li>This matter</li></ul></div>"
此致	此致	"<span class=""pinYinWrapper""><span class=""t3"">cǐ</span> <span class=""t4"">zhì</span></span>"	"<span class=""zhuyin"">ㄘˇ ㄓˋ</span>"	[sound:cmn-此致.mp3]	"<div class=""char""><span id=""char-sim-id""><span class=""char-tone3"">此</span><span class=""char-tone4"">致</span></span></div><div class=""pinyin""><span class=""pinYinWrapper""><span class=""t3"">cǐ</span> <span class=""t4"">zhì</span></span></div><span class=""zhuyin"">ㄘˇ ㄓˋ</span><div class=""meaning""><ul><li>(used at the end of a letter to introduce a polite salutation)</li></ul></div>"
次数	次數	"<span class=""pinYinWrapper""><span class=""t4"">cì</span> <span class=""t4"">shù</span></span>"	"<span class=""zhuyin"">ㄘˋ ㄕㄨˋ</span>"	[sound:cmn-次数.mp3]	"<div class=""char""><span id=""char-sim-id""><span class=""char-tone4"">次</span><span class=""char-tone4"">数</span></span><span class=""sep"">〔</span><span id=""char-trad-id""><span class=""char-tone4"">次</span><span class=""char-tone4"">數</span></span><span class=""sep"">〕</span></div><div class=""pinyin""><span class=""pinYinWrapper""><span class=""t4"">cì</span> <span class=""t4"">shù</span></span></div><span class=""zhuyin"">ㄘˋ ㄕㄨˋ</span><div class=""meaning""><ul><li>number of times</li><li> frequency</li><li> order number (in a series)</li><li> power (math.)</li><li> degree of a polynomial (math.)</li></ul></div>"
从不	從不	"<span class=""pinYinWrapper""><span class=""t2"">cóng</span> <span class=""t4"">bù</span></span>"	"<span class=""zhuyin"">ㄘㄨㄥˊ ㄅㄨˋ</span>"	[sound:cmn-从不.mp3]	"<div class=""char""><span id=""char-sim-id""><span class=""char-tone2"">从</span><span class=""char-tone4"">不</span></span><span class=""sep"">〔</span><span id=""char-trad-id""><span class=""char-tone2"">從</span><span class=""char-tone4"">不</span></span><span class=""sep"">〕</span></div><div class=""pinyin""><span class=""pinYinWrapper""><span class=""t2"">cóng</span> <span class=""t4"">bù</span></span></div><span class=""zhuyin"">ㄘㄨㄥˊ ㄅㄨˋ</span><div class=""meaning""><ul><li>never</li></ul></div>"
从没	從沒	"<span class=""pinYinWrapper""><span class=""t2"">cóng</span> <span class=""t2"">méi</span></span>"	"<span class=""zhuyin"">ㄘㄨㄥˊ ㄇㄟˊ</span>"	[sound:cmn-从没.mp3]	"<div class=""char""><span id=""char-sim-id""><span class=""char-tone2"">从</span><span class=""char-tone2"">没</span></span><span class=""sep"">〔</span><span id=""char-trad-id""><span class=""char-tone2"">從</span><span class=""char-tone2"">沒</span></span><span class=""sep"">〕</span></div><div class=""pinyin""><span class=""pinYinWrapper""><span class=""t2"">cóng</span> <span class=""t2"">méi</span></span></div><span class=""zhuyin"">ㄘㄨㄥˊ ㄇㄟˊ</span><div class=""meaning""><ul><li>never (in the past)</li><li> never did</li></ul></div>"
醋	醋	"<span class=""pinYinWrapper""><span class=""t4"">cù</span></span>"	"<span class=""zhuyin"">ㄘㄨˋ</span>"	[sound:cmn-醋.mp3]	"<div class=""char""><span id=""char-sim-id""><span class=""char-tone4"">醋</span></span></div><div class=""pinyin""><span class=""pinYinWrapper""><span class=""t4"">cù</span></span></div><span class=""zhuyin"">ㄘㄨˋ</span><div class=""meaning""><ul><li>vinegar</li><li> jealousy (in love rivalry)</li></ul></div>"
村庄	村莊	"<span class=""pinYinWrapper""><span class=""t1"">cūn</span> <span class=""t1"">zhuāng</span></span>"	"<span class=""zhuyin"">ㄘㄨㄣ ㄓㄨㄤ</span>"	[sound:cmn-村庄.mp3]	"<div class=""char""><span id=""char-sim-id""><span class=""char-tone1"">村</span><span class=""char-tone1"">庄</span></span><span class=""sep"">〔</span><span id=""char-trad-id""><span class=""char-tone1"">村</span><span class=""char-tone1"">莊</span></span><span class=""sep"">〕</span></div><div class=""pinyin""><span class=""pinYinWrapper""><span class=""t1"">cūn</span> <span class=""t1"">zhuāng</span></span></div><span class=""zhuyin"">ㄘㄨㄣ ㄓㄨㄤ</span><div class=""meaning""><ul><li>village</li><li> hamlet</li><li> CL:座[zuo4]</li></ul></div>"
错过	錯過	"<span class=""pinYinWrapper""><span class=""t4"">cuò</span> <span class=""t4"">guò</span></span>"	"<span class=""zhuyin"">ㄘㄨㄛˋ ㄍㄨㄛˋ</span>"	[sound:cmn-错过.mp3]	"<div class=""char""><span id=""char-sim-id""><span class=""char-tone4"">错</span><span class=""char-tone4"">过</span></span><span class=""sep"">〔</span><span id=""char-trad-id""><span class=""char-tone4"">錯</span><span class=""char-tone4"">過</span></span><span class=""sep"">〕</span></div><div class=""pinyin""><span class=""pinYinWrapper""><span class=""t4"">cuò</span> <span class=""t4"">guò</span></span></div><span class=""zhuyin"">ㄘㄨㄛˋ ㄍㄨㄛˋ</span><div class=""meaning""><ul><li>to miss (train, opportunity etc)</li></ul></div>"
搭	搭	"<span class=""pinYinWrapper""><span class=""t1"">dā</span></span>"	"<span class=""zhuyin"">ㄉㄚ</span>"	[sound:cmn-搭.mp3]	"<div class=""char""><span id=""char-sim-id""><span class=""char-tone1"">搭</span></span></div><div class=""pinyin""><span class=""pinYinWrapper""><span class=""t1"">dā</span></span></div><span class=""zhuyin"">ㄉㄚ</span><div class=""meaning""><ul><li>to put up</li><li> to build (scaffolding)</li><li> to hang (clothes on a pole)</li><li> to connect</li><li> to join</li><li> to arrange in pairs</li><li> to match</li><li> to add</li><li> to throw in (resources)</li><li> to take (boat, train)</li><li> variant of 褡[da1]</li></ul></div>"
搭档	搭檔	"<span class=""pinYinWrapper""><span class=""t1"">dā</span> <span class=""t4"">dàng</span></span>"	"<span class=""zhuyin"">ㄉㄚ ㄉㄤˋ</span>"	[sound:cmn-搭档.mp3]	"<div class=""char""><span id=""char-sim-id""><span class=""char-tone1"">搭</span><span class=""char-tone4"">档</span></span><span class=""sep"">〔</span><span id=""char-trad-id""><span class=""char-tone1"">搭</span><span class=""char-tone4"">檔</span></span><span class=""sep"">〕</span></div><div class=""pinyin""><span class=""pinYinWrapper""><span class=""t1"">dā</span> <span class=""t4"">dàng</span></span></div><span class=""zhuyin"">ㄉㄚ ㄉㄤˋ</span><div class=""meaning""><ul><li>to cooperate</li><li> partner</li></ul></div>"
搭配	搭配	"<span class=""pinYinWrapper""><span class=""t1"">dā</span> <span class=""t4"">pèi</span></span>"	"<span class=""zhuyin"">ㄉㄚ ㄆㄟˋ</span>"	[sound:cmn-搭配.mp3]	"<div class=""char""><span id=""char-sim-id""><span class=""char-tone1"">搭</span><span class=""char-tone4"">配</span></span></div><div class=""pinyin""><span class=""pinYinWrapper""><span class=""t1"">dā</span> <span class=""t4"">pèi</span></span></div><span class=""zhuyin"">ㄉㄚ ㄆㄟˋ</span><div class=""meaning""><ul><li>to pair up</li><li> to match</li><li> to arrange in pairs</li><li> to add sth into a group</li></ul></div>"
打动	打動	"<span class=""pinYinWrapper""><span class=""t3"">dǎ</span> <span class=""t4"">dòng</span></span>"	"<span class=""zhuyin"">ㄉㄚˇ ㄉㄨㄥˋ</span>"	[sound:cmn-打动.mp3]	"<div class=""char""><span id=""char-sim-id""><span class=""char-tone3"">打</span><span class=""char-tone4"">动</span></span><span class=""sep"">〔</span><span id=""char-trad-id""><span class=""char-tone3"">打</span><span class=""char-tone4"">動</span></span><span class=""sep"">〕</span></div><div class=""pinyin""><span class=""pinYinWrapper""><span class=""t3"">dǎ</span> <span class=""t4"">dòng</span></span></div><span class=""zhuyin"">ㄉㄚˇ ㄉㄨㄥˋ</span><div class=""meaning""><ul><li>to move (to pity)</li><li> arousing (sympathy)</li><li> touching</li></ul></div>"
打断	打斷	"<span class=""pinYinWrapper""><span class=""t3"">dǎ</span> <span class=""t4"">duàn</span></span>"	"<span class=""zhuyin"">ㄉㄚˇ ㄉㄨㄢˋ</span>"	[sound:cmn-打断.mp3]	"<div class=""char""><span id=""char-sim-id""><span class=""char-tone3"">打</span><span class=""char-tone4"">断</span></span><span class=""sep"">〔</span><span id=""char-trad-id""><span class=""char-tone3"">打</span><span class=""char-tone4"">斷</span></span><span class=""sep"">〕</span></div><div class=""pinyin""><span class=""pinYinWrapper""><span class=""t3"">dǎ</span> <span class=""t4"">duàn</span></span></div><span class=""zhuyin"">ㄉㄚˇ ㄉㄨㄢˋ</span><div class=""meaning""><ul><li>to interrupt</li><li> to break off</li><li> to break (a bone)</li></ul></div>"
打发	打發	"<span class=""pinYinWrapper""><span class=""t3"">dǎ</span> <span class=""t0"">fa</span></span>"	"<span class=""zhuyin"">ㄉㄚˇ ㄈㄚ˙</span>"	[sound:cmn-打发.mp3]	"<div class=""char""><span id=""char-sim-id""><span class=""char-tone3"">打</span><span class=""char-tone0"">发</span></span><span class=""sep"">〔</span><span id=""char-trad-id""><span class=""char-tone3"">打</span><span class=""char-tone0"">發</span></span><span class=""sep"">〕</span></div><div class=""pinyin""><span class=""pinYinWrapper""><span class=""t3"">dǎ</span> <span class=""t0"">fa</span></span></div><span class=""zhuyin"">ㄉㄚˇ ㄈㄚ˙</span><div class=""meaning""><ul><li>to dispatch sb to do sth</li><li> to make sb leave</li><li> to pass (the time)</li><li> (old) to make arrangements</li><li> (old) to bestow (alms etc)</li></ul></div>"
打官司	打官司	"<span class=""pinYinWrapper""><span class=""t3"">dǎ</span> <span class=""t1"">guān</span> <span class=""t0"">si</span></span>"	"<span class=""zhuyin"">ㄉㄚˇ ㄍㄨㄢ ㄙ˙</span>"	[sound:cmn-打官司.mp3]	"<div class=""char""><span id=""char-sim-id""><span class=""char-tone3"">打</span><span class=""char-tone1"">官</span><span class=""char-tone0"">司</span></span></div><div class=""pinyin""><span class=""pinYinWrapper""><span class=""t3"">dǎ</span> <span class=""t1"">guān</span> <span class=""t0"">si</span></span></div><span class=""zhuyin"">ㄉㄚˇ ㄍㄨㄢ ㄙ˙</span><div class=""meaning""><ul><li>to file a lawsuit</li><li> to sue</li><li> to dispute</li></ul></div>"
打牌	打牌	"<span class=""pinYinWrapper""><span class=""t3"">dǎ</span> <span class=""t2"">pái</span></span>"	"<span class=""zhuyin"">ㄉㄚˇ ㄆㄞˊ</span>"	[sound:cmn-打牌.mp3]	"<div class=""char""><span id=""char-sim-id""><span class=""char-tone3"">打</span><span class=""char-tone2"">牌</span></span></div><div class=""pinyin""><span class=""pinYinWrapper""><span class=""t3"">dǎ</span> <span class=""t2"">pái</span></span></div><span class=""zhuyin"">ㄉㄚˇ ㄆㄞˊ</span><div class=""meaning""><ul><li>to play mahjong or cards</li></ul></div>"
打印机	打印機	"<span class=""pinYinWrapper""><span class=""t3"">dǎ</span> <span class=""t4"">yìn</span> <span class=""t1"">jī</span></span>"	"<span class=""zhuyin"">ㄉㄚˇ ㄧㄣˋ ㄐㄧ</span>"	[sound:cmn-打印机.mp3]	"<div class=""char""><span id=""char-sim-id""><span class=""char-tone3"">打</span><span class=""char-tone4"">印</span><span class=""char-tone1"">机</span></span><span class=""sep"">〔</span><span id=""char-trad-id""><span class=""char-tone3"">打</span><span class=""char-tone4"">印</span><span class=""char-tone1"">機</span></span><span class=""sep"">〕</span></div><div class=""pinyin""><span class=""pinYinWrapper""><span class=""t3"">dǎ</span> <span class=""t4"">yìn</span> <span class=""t1"">jī</span></span></div><span class=""zhuyin"">ㄉㄚˇ ㄧㄣˋ ㄐㄧ</span><div class=""meaning""><ul><li>printer</li></ul></div>"
打造	打造	"<span class=""pinYinWrapper""><span class=""t3"">dǎ</span> <span class=""t4"">zào</span></span>"	"<span class=""zhuyin"">ㄉㄚˇ ㄗㄠˋ</span>"	[sound:cmn-打造.mp3]	"<div class=""char""><span id=""char-sim-id""><span class=""char-tone3"">打</span><span class=""char-tone4"">造</span></span></div><div class=""pinyin""><span class=""pinYinWrapper""><span class=""t3"">dǎ</span> <span class=""t4"">zào</span></span></div><span class=""zhuyin"">ㄉㄚˇ ㄗㄠˋ</span><div class=""meaning""><ul><li>to create</li><li> to build</li><li> to develop</li><li> to forge (of metal)</li></ul></div>"
大道	大道	"<span class=""pinYinWrapper""><span class=""t4"">dà</span> <span class=""t4"">dào</span></span>"	"<span class=""zhuyin"">ㄉㄚˋ ㄉㄠˋ</span>"	[sound:cmn-大道.mp3]	"<div class=""char""><span id=""char-sim-id""><span class=""char-tone4"">大</span><span class=""char-tone4"">道</span></span></div><div class=""pinyin""><span class=""pinYinWrapper""><span class=""t4"">dà</span> <span class=""t4"">dào</span></span></div><span class=""zhuyin"">ㄉㄚˋ ㄉㄠˋ</span><div class=""meaning""><ul><li>main street</li><li> avenue</li></ul></div>"
大街	大街	"<span class=""pinYinWrapper""><span class=""t4"">dà</span> <span class=""t1"">jiē</span></span>"	"<span class=""zhuyin"">ㄉㄚˋ ㄐㄧㄝ</span>"	[sound:cmn-大街.mp3]	"<div class=""char""><span id=""char-sim-id""><span class=""char-tone4"">大</span><span class=""char-tone1"">街</span></span></div><div class=""pinyin""><span class=""pinYinWrapper""><span class=""t4"">dà</span> <span class=""t1"">jiē</span></span></div><span class=""zhuyin"">ㄉㄚˋ ㄐㄧㄝ</span><div class=""meaning""><ul><li>street</li><li> main street</li><li> CL:條|条[tiao2]</li></ul></div>"
大力	大力	"<span class=""pinYinWrapper""><span class=""t4"">dà</span> <span class=""t4"">lì</span></span>"	"<span class=""zhuyin"">ㄉㄚˋ ㄌㄧˋ</span>"	[sound:cmn-大力.mp3]	"<div class=""char""><span id=""char-sim-id""><span class=""char-tone4"">大</span><span class=""char-tone4"">力</span></span></div><div class=""pinyin""><span class=""pinYinWrapper""><span class=""t4"">dà</span> <span class=""t4"">lì</span></span></div><span class=""zhuyin"">ㄉㄚˋ ㄌㄧˋ</span><div class=""meaning""><ul><li>energetically</li><li> vigorously</li></ul></div>"
大米	大米	"<span class=""pinYinWrapper""><span class=""t4"">dà</span> <span class=""t3"">mǐ</span></span>"	"<span class=""zhuyin"">ㄉㄚˋ ㄇㄧˇ</span>"	[sound:cmn-大米.mp3]	"<div class=""char""><span id=""char-sim-id""><span class=""char-tone4"">大</span><span class=""char-tone3"">米</span></span></div><div class=""pinyin""><span class=""pinYinWrapper""><span class=""t4"">dà</span> <span class=""t3"">mǐ</span></span></div><span class=""zhuyin"">ㄉㄚˋ ㄇㄧˇ</span><div class=""meaning""><ul><li>(husked) rice</li></ul></div>"
大批	大批	"<span class=""pinYinWrapper""><span class=""t4"">dà</span> <span class=""t1"">pī</span></span>"	"<span class=""zhuyin"">ㄉㄚˋ ㄆㄧ</span>"	[sound:cmn-大批.mp3]	"<div class=""char""><span id=""char-sim-id""><span class=""char-tone4"">大</span><span class=""char-tone1"">批</span></span></div><div class=""pinyin""><span class=""pinYinWrapper""><span class=""t4"">dà</span> <span class=""t1"">pī</span></span></div><span class=""zhuyin"">ㄉㄚˋ ㄆㄧ</span><div class=""meaning""><ul><li>large quantities of</li></ul></div>"
