7	1（4）	半	bàn	数、（副）
1817	4	心	xīn	名
1818	4	性	xìng	后缀
1819	4	醒	xǐng	动
1820	4	性别	xìngbié	名
1821	4	兴奋	xīngfèn	形、动
1822	4	幸福	xìngfú	名、形
1823	4	性格	xìnggé	名
1824	4	星星	xīngxing	名
1825	4	信号	xìnhào	名
1826	4	辛苦	xīnkǔ	形、动
1827	4	心情	xīnqíng	名
1828	4	信息	xìnxī	名
1829	4	信心	xìnxīn	名
1830	4	熊	xióng	名
1831	4	兄弟	xiōngdì	名
1832	4	修	xiū	动
1833	4	修理	xiūlǐ	动
1834	4	细心	xìxīn	形
1835	4	吸引	xīyǐn	动
1836	4	许多	xǔduō	数
1837	4	学费	xuéfèi	名
1838	4	学院	xuéyuàn	名
1839	4	压	yā	动
1840	4	牙膏	yágāo	名
1841	4	压力	yālì	名
1842	4	盐	yán	名
1843	4	演	yǎn	动
1844	4	烟	yān	名
1845	4	演唱	yǎnchàng	动
1846	4	演出	yǎnchū	动
1847	4	养成	yǎngchéng	动
1848	4	严格	yángé	形、动
1849	4	阳光	yángguāng	名
1850	4	样子	yàngzi	名
1851	4	眼镜	yǎnjìng	名
1852	4	研究	yánjiū	动
1853	4	研究生	yánjiūshēng	名
1854	4	眼前	yǎnqián	名
1855	4	演员	yǎnyuán	名
1856	4	严重	yánzhòng	形
1857	4	邀请	yāoqǐng	动
1858	4	要是	yàoshi	连
1859	4	钥匙	yàoshi	名
1860	4	亚洲	Yàzhōu	名
1861	4	夜	yè	名、量
1862	4	夜晚	yèwǎn	名
1863	4	也许	yěxǔ	副
1864	4	叶子	yèzi	名
1865	4	已	yǐ	副
1866	4	意见	yìjiàn	名
1867	4	因此	yīncǐ	连
1868	4	以内	yǐnèi	名
1869	4	赢	yíng	动
1870	4	赢得	yíngdé	动
1871	4	应聘	yìngpìn	动
1872	4	引起	yǐnqǐ	动
1873	4	印象	yìnxiàng	名
1874	4	一切	yíqiè	代
1875	4	一生	yìshēng	名
1876	4	艺术	yìshù	名
1877	4	勇敢	yǒnggǎn	形
1878	4	用来	yònglái	动
1879	4	用于	yòngyú	动
1880	4	永远	yǒngyuǎn	副、名
1881	4	由	yóu	介
1882	4	油	yóu	名
1883	4	优点	yōudiǎn	名
1884	4	友好	yǒuhǎo	形
1885	4	幽默	yōumò	形
1886	4	尤其	yóuqí	副
1887	4	友情	yǒuqíng	名
1888	4	有趣	yǒuqù	形
1889	4	游玩	yóuwán	动
1890	4	有效	yǒuxiào	动
1891	4	优秀	yōuxiù	形
1892	4	友谊	yǒuyì	名
1893	4	由于	yóuyú	介、连
1894	4	有着	yǒuzhe	动
1895	4	与	yǔ	介、连
1896	4	原来	yuánlái	名、形、副
1897	4	远离	yuǎnlí	动
1898	4	原谅	yuánliàng	动
1899	4	原因	yuányīn	名
1900	4	院长	yuànzhǎng	名
1901	4	院子	yuànzi	名
1902	4	约	yuē	动、副
1903	4	月饼	yuèbing	名
1904	4	阅读	yuèdú	动
1905	4	月份	yuèfèn	名
1906	4	约会	yuēhuì	动、名
1907	4	语法	yǔfǎ	名
1908	4	愉快	yúkuài	形
1909	4	云	yún	名
1910	4	允许	yǔnxǔ	动
1911	4	于是	yúshì	连
1912	4	预习	yùxí	动
1913	4	再次	zàicì	副
1914	4	再说	zàishuō	动、连
1915	4	暂时	zànshí	形
1916	4	暂停	zàntíng	动
1917	4	早餐	zǎocān	名
1918	4	早晨	zǎochen	名
1919	4	杂志	zázhì	名
1920	4	增加	zēngjiā	动
1921	4	增长	zēngzhǎng	动
1922	4	责任	zérèn	名
1923	4	着	zháo	动
1924	4	着火	zháohuǒ	动
1925	4	招聘	zhāopìn	动
1926	4	者	zhě	助
1927	4	证	zhèng	名
1928	4	整	zhěng	形
1929	4	正常	zhèngcháng	形
1930	4	整个	zhěnggè	形
1931	4	正好	zhènghǎo	形、副
1932	4	证件	zhèngjiàn	名
1933	4	整理	zhěnglǐ	动
1934	4	证明	zhèngmíng	动、名
1935	4	正确	zhèngquè	形
1936	4	正式	zhèngshì	形
1937	4	真正	zhēnzhèng	形、副
1938	4	值	zhí	动、形
1939	4	指	zhǐ	动
1940	4	之1	zhī	助
1941	4	支持	zhīchí	动
1942	4	指出	zhǐchū	动
1943	4	值得	zhídé	动
1944	4	支付	zhīfù	动
1945	4	只好	zhǐhǎo	副
1946	4	之后	zhīhòu	名
1947	4	之间	zhījiān	名
1948	4	直接	zhíjiē	形
1949	4	纸巾	zhǐjīn	名
1950	4	质量	zhìliàng	名
1951	4	之前	zhīqián	名
1952	4	至少	zhìshǎo	副
1953	4	知识	zhīshi	名
1954	4	植物	zhíwù	名
1955	4	职业	zhíyè	名
1956	4	之中	zhīzhōng	名
1957	4	种	zhòng	动
1958	4	重	zhòng	名、形
1959	4	中餐	zhōngcān	名
1960	4	重点	zhòngdiǎn	名、副
1961	4	中年	zhōngnián	名
1962	4	重视	zhòngshì	动
1963	4	周围	zhōuwéi	名
1964	4	祝	zhù	动
1965	4	赚	zhuàn	动
1966	4	转	zhuǎn	动
1967	4	转发	zhuǎnfā	动
1968	4	装	zhuāng	动
1969	4	转机1	zhuǎnjī	动
1970	4	专门	zhuānmén	副、形
1971	4	专业	zhuānyè	名、形
1972	4	祝贺	zhùhè	动
1973	4	著名	zhùmíng	形
1974	4（5）	准	zhǔn	形、（副）
1975	4	准确	zhǔnquè	形
1976	4	准时	zhǔnshí	形
1977	4	主意	zhǔyi	名
1978	4	自	zì	介
1979	4	资料	zīliào	名
1980	4	自然	zìrán	名、形、副
1981	4	自习	zìxí	动
1982	4	仔细	zǐxì	形
1983	4	自信	zìxìn	动、名、形
1984	4	自学	zìxué	动
1985	4	总结	zǒngjié	动、名
1986	4（5）	组	zǔ	名、（动、量）
1987	4	租	zū	动
1988	4	最终	zuìzhōng	名
1989	4	尊重	zūnzhòng	动、形
1990	4	座	zuò	名、量
1991	4	做法	zuòfǎ	名
1992	4	作家	zuòjiā	名
1993	4	做梦	zuòmèng	动
1994	4	作品	zuòpǐn	名
1995	4	作为1	zuòwéi	动、介
1996	4	座位	zuòwèi	名
1997	4	作文	zuòwén	动、名
1998	4（6）	作用	zuòyòng	名、（动）
1999	4（7-9）	左右	zuǒyòu	名、（动）
2000	4	作者	zuòzhě	名
