放学	放學	"<span class=""pinYinWrapper""><span class=""t4"">fàng</span> <span class=""t2"">xué</span></span>"	"<span class=""zhuyin"">ㄈㄤˋ ㄒㄩㄝˊ</span>"	[sound:cmn-放学.mp3]	"<div class=""char""><span id=""char-sim-id""><span class=""char-tone4"">放</span><span class=""char-tone2"">学</span></span><span class=""sep"">〔</span><span id=""char-trad-id""><span class=""char-tone4"">放</span><span class=""char-tone2"">學</span></span><span class=""sep"">〕</span></div><div class=""pinyin""><span class=""pinYinWrapper""><span class=""t4"">fàng</span> <span class=""t2"">xué</span></span></div><span class=""zhuyin"">ㄈㄤˋ ㄒㄩㄝˊ</span><div class=""meaning""><ul><li>to dismiss students at the end of the school day</li></ul></div>"
飞	飛	"<span class=""pinYinWrapper""><span class=""t1"">fēi</span></span>"	"<span class=""zhuyin"">ㄈㄟ</span>"	[sound:cmn-飞.mp3]	"<div class=""char""><span id=""char-sim-id""><span class=""char-tone1"">飞</span></span><span class=""sep"">〔</span><span id=""char-trad-id""><span class=""char-tone1"">飛</span></span><span class=""sep"">〕</span></div><div class=""pinyin""><span class=""pinYinWrapper""><span class=""t1"">fēi</span></span></div><span class=""zhuyin"">ㄈㄟ</span><div class=""meaning""><ul><li>to fly</li></ul></div>"
飞机	飛機	"<span class=""pinYinWrapper""><span class=""t1"">fēi</span> <span class=""t1"">jī</span></span>"	"<span class=""zhuyin"">ㄈㄟ ㄐㄧ</span>"	[sound:cmn-飞机.mp3]	"<div class=""char""><span id=""char-sim-id""><span class=""char-tone1"">飞</span><span class=""char-tone1"">机</span></span><span class=""sep"">〔</span><span id=""char-trad-id""><span class=""char-tone1"">飛</span><span class=""char-tone1"">機</span></span><span class=""sep"">〕</span></div><div class=""pinyin""><span class=""pinYinWrapper""><span class=""t1"">fēi</span> <span class=""t1"">jī</span></span></div><span class=""zhuyin"">ㄈㄟ ㄐㄧ</span><div class=""meaning""><ul><li>airplane</li><li> CL:架[jia4]</li></ul></div>"
非常	非常	"<span class=""pinYinWrapper""><span class=""t1"">fēi</span> <span class=""t2"">cháng</span></span>"	"<span class=""zhuyin"">ㄈㄟ ㄔㄤˊ</span>"	[sound:cmn-非常.mp3]	"<div class=""char""><span id=""char-sim-id""><span class=""char-tone1"">非</span><span class=""char-tone2"">常</span></span></div><div class=""pinyin""><span class=""pinYinWrapper""><span class=""t1"">fēi</span> <span class=""t2"">cháng</span></span></div><span class=""zhuyin"">ㄈㄟ ㄔㄤˊ</span><div class=""meaning""><ul><li>very</li><li> very much</li><li> unusual</li><li> extraordinary</li></ul></div>"
分	分	"<span class=""pinYinWrapper""><span class=""t1"">fēn</span></span>, <span class=""pinYinWrapper""><span class=""t4"">fèn</span></span>"	"<span class=""zhuyin"">ㄈㄣ</span>, <span class=""zhuyin"">ㄈㄣˋ</span>"	[sound:cmn-分.mp3]	"<div class=""char""><span id=""char-sim-id""><span class=""char-tone1"">分</span></span></div><div class=""pinyin""><span class=""pinYinWrapper""><span class=""t1"">fēn</span></span></div><span class=""zhuyin"">ㄈㄣ</span><div class=""meaning""><ul><li>to divide</li><li> to separate</li><li> to distribute</li><li> to allocate</li><li> to distinguish (good and bad)</li><li> part or subdivision</li><li> fraction</li><li> one tenth (of certain units)</li><li> unit of length equivalent to 0.33 cm</li><li> minute</li><li> a point (in sports or games)</li><li> 0.01 yuan (unit of money)</li></ul></div><div class=""char""><span id=""char-sim-id""><span class=""char-tone4"">分</span></span></div><div class=""pinyin""><span class=""pinYinWrapper""><span class=""t4"">fèn</span></span></div><span class=""zhuyin"">ㄈㄣˋ</span><div class=""meaning""><ul><li>part</li><li> share</li><li> ingredient</li><li> component</li></ul></div>"
风	風	"<span class=""pinYinWrapper""><span class=""t1"">fēng</span></span>"	"<span class=""zhuyin"">ㄈㄥ</span>"	[sound:cmn-风.mp3]	"<div class=""char""><span id=""char-sim-id""><span class=""char-tone1"">风</span></span><span class=""sep"">〔</span><span id=""char-trad-id""><span class=""char-tone1"">風</span></span><span class=""sep"">〕</span></div><div class=""pinyin""><span class=""pinYinWrapper""><span class=""t1"">fēng</span></span></div><span class=""zhuyin"">ㄈㄥ</span><div class=""meaning""><ul><li>wind</li><li> news</li><li> style</li><li> custom</li><li> manner</li><li> CL:陣|阵[zhen4],絲|丝[si1]</li></ul></div>"
干	幹	"<span class=""pinYinWrapper""><span class=""t1"">gān</span></span>, <span class=""pinYinWrapper""><span class=""t1"">Gān</span></span>, <span class=""pinYinWrapper""><span class=""t4"">gàn</span></span>"	"<span class=""zhuyin"">ㄍㄢ</span>, <span class=""zhuyin"">ㄍㄢˋ</span>"	[sound:cmn-干.mp3]	"<div class=""char""><span id=""char-sim-id""><span class=""char-tone1"">干</span></span><span class=""sep"">〔</span><span id=""char-trad-id""><span class=""char-tone1"">幹</span></span><span class=""sep"">〕</span></div><div class=""pinyin""><span class=""pinYinWrapper""><span class=""t1"">gān</span></span></div><span class=""zhuyin"">ㄍㄢ</span><div class=""meaning""><ul><li>old variant of 乾|干[gan1]</li><li> dry</li><li> clean</li><li> in vain</li><li> dried food</li><li> foster</li><li> adoptive</li><li> to ignore</li><li> variant of 乾|干[gan1]</li><li> to concern</li><li> to interfere</li><li> shield</li><li> stem</li></ul></div><div class=""char""><span id=""char-sim-id""><span class=""char-tone1"">干</span></span><span class=""sep"">〔</span><span id=""char-trad-id""><span class=""char-tone1"">幹</span></span><span class=""sep"">〕</span></div><div class=""pinyin""><span class=""pinYinWrapper""><span class=""t1"">Gān</span></span></div><span class=""zhuyin"">ㄍㄢ</span><div class=""meaning""><ul><li>surname Gan</li></ul></div><div class=""char""><span id=""char-sim-id""><span class=""char-tone4"">干</span></span><span class=""sep"">〔</span><span id=""char-trad-id""><span class=""char-tone4"">幹</span></span><span class=""sep"">〕</span></div><div class=""pinyin""><span class=""pinYinWrapper""><span class=""t4"">gàn</span></span></div><span class=""zhuyin"">ㄍㄢˋ</span><div class=""meaning""><ul><li>tree trunk</li><li> main part of sth</li><li> to manage</li><li> to work</li><li> to do</li><li> capable</li><li> cadre</li><li> to kill (slang)</li><li> to fuck (vulgar)</li></ul></div>"
干净	乾淨	"<span class=""pinYinWrapper""><span class=""t1"">gān</span> <span class=""t4"">jìng</span></span>"	"<span class=""zhuyin"">ㄍㄢ ㄐㄧㄥˋ</span>"	[sound:cmn-干净.mp3]	"<div class=""char""><span id=""char-sim-id""><span class=""char-tone1"">干</span><span class=""char-tone4"">净</span></span><span class=""sep"">〔</span><span id=""char-trad-id""><span class=""char-tone1"">乾</span><span class=""char-tone4"">淨</span></span><span class=""sep"">〕</span></div><div class=""pinyin""><span class=""pinYinWrapper""><span class=""t1"">gān</span> <span class=""t4"">jìng</span></span></div><span class=""zhuyin"">ㄍㄢ ㄐㄧㄥˋ</span><div class=""meaning""><ul><li>clean</li><li> neat</li></ul></div>"
干什么	幹甚麼	"<span class=""pinYinWrapper""><span class=""t4"">gàn</span> <span class=""t2"">shén</span> <span class=""t0"">me</span></span>"	"<span class=""zhuyin"">ㄍㄢˋ ㄕㄣˊ ㄇㄜ˙</span>"	[sound:cmn-干什么.mp3]	"<div class=""char""><span id=""char-sim-id""><span class=""char-tone4"">干</span><span class=""char-tone2"">什</span><span class=""char-tone0"">么</span></span><span class=""sep"">〔</span><span id=""char-trad-id""><span class=""char-tone4"">幹</span><span class=""char-tone2"">甚</span><span class=""char-tone0"">麼</span></span><span class=""sep"">〕</span></div><div class=""pinyin""><span class=""pinYinWrapper""><span class=""t4"">gàn</span> <span class=""t2"">shén</span> <span class=""t0"">me</span></span></div><span class=""zhuyin"">ㄍㄢˋ ㄕㄣˊ ㄇㄜ˙</span><div class=""meaning""><ul><li>what are you doing?</li><li> what's he up to?</li></ul></div>"
高	高	"<span class=""pinYinWrapper""><span class=""t1"">Gāo</span></span>, <span class=""pinYinWrapper""><span class=""t1"">gāo</span></span>"	"<span class=""zhuyin"">ㄍㄠ</span>"	[sound:cmn-高.mp3]	"<div class=""char""><span id=""char-sim-id""><span class=""char-tone1"">高</span></span></div><div class=""pinyin""><span class=""pinYinWrapper""><span class=""t1"">Gāo</span></span></div><span class=""zhuyin"">ㄍㄠ</span><div class=""meaning""><ul><li>surname Gao</li></ul></div><div class=""char""><span id=""char-sim-id""><span class=""char-tone1"">高</span></span></div><div class=""pinyin""><span class=""pinYinWrapper""><span class=""t1"">gāo</span></span></div><span class=""zhuyin"">ㄍㄠ</span><div class=""meaning""><ul><li>high</li><li> tall</li><li> above average</li><li> loud</li><li> your (honorific)</li></ul></div>"
高兴	高興	"<span class=""pinYinWrapper""><span class=""t1"">gāo</span> <span class=""t4"">xìng</span></span>"	"<span class=""zhuyin"">ㄍㄠ ㄒㄧㄥˋ</span>"	[sound:cmn-高兴.mp3]	"<div class=""char""><span id=""char-sim-id""><span class=""char-tone1"">高</span><span class=""char-tone4"">兴</span></span><span class=""sep"">〔</span><span id=""char-trad-id""><span class=""char-tone1"">高</span><span class=""char-tone4"">興</span></span><span class=""sep"">〕</span></div><div class=""pinyin""><span class=""pinYinWrapper""><span class=""t1"">gāo</span> <span class=""t4"">xìng</span></span></div><span class=""zhuyin"">ㄍㄠ ㄒㄧㄥˋ</span><div class=""meaning""><ul><li>happy</li><li> glad</li><li> willing (to do sth)</li><li> in a cheerful mood</li></ul></div>"
告诉	告訴	"<span class=""pinYinWrapper""><span class=""t4"">gào</span> <span class=""t4"">sù</span></span>, <span class=""pinYinWrapper""><span class=""t4"">gào</span> <span class=""t0"">su</span></span>"	"<span class=""zhuyin"">ㄍㄠˋ ㄙㄨˋ</span>, <span class=""zhuyin"">ㄍㄠˋ ㄙㄨ˙</span>"	[sound:cmn-告诉.mp3]	"<div class=""char""><span id=""char-sim-id""><span class=""char-tone4"">告</span><span class=""char-tone4"">诉</span></span><span class=""sep"">〔</span><span id=""char-trad-id""><span class=""char-tone4"">告</span><span class=""char-tone4"">訴</span></span><span class=""sep"">〕</span></div><div class=""pinyin""><span class=""pinYinWrapper""><span class=""t4"">gào</span> <span class=""t4"">sù</span></span></div><span class=""zhuyin"">ㄍㄠˋ ㄙㄨˋ</span><div class=""meaning""><ul><li>to press charges</li><li> to file a complaint</li></ul></div><div class=""char""><span id=""char-sim-id""><span class=""char-tone4"">告</span><span class=""char-tone0"">诉</span></span><span class=""sep"">〔</span><span id=""char-trad-id""><span class=""char-tone4"">告</span><span class=""char-tone0"">訴</span></span><span class=""sep"">〕</span></div><div class=""pinyin""><span class=""pinYinWrapper""><span class=""t4"">gào</span> <span class=""t0"">su</span></span></div><span class=""zhuyin"">ㄍㄠˋ ㄙㄨ˙</span><div class=""meaning""><ul><li>to tell</li><li> to inform</li><li> to let know</li></ul></div>"
哥哥	哥哥	"<span class=""pinYinWrapper""><span class=""t1"">gē</span> <span class=""t0"">ge</span></span>"	"<span class=""zhuyin"">ㄍㄜ ㄍㄜ˙</span>"	[sound:cmn-哥哥.mp3]	"<div class=""char""><span id=""char-sim-id""><span class=""char-tone1"">哥</span><span class=""char-tone0"">哥</span></span></div><div class=""pinyin""><span class=""pinYinWrapper""><span class=""t1"">gē</span> <span class=""t0"">ge</span></span></div><span class=""zhuyin"">ㄍㄜ ㄍㄜ˙</span><div class=""meaning""><ul><li>older brother</li><li> CL:個|个[ge4],位[wei4]</li></ul></div>"
歌	謌	"<span class=""pinYinWrapper""><span class=""t1"">gē</span></span>"	"<span class=""zhuyin"">ㄍㄜ</span>"	[sound:cmn-歌.mp3]	"<div class=""char""><span id=""char-sim-id""><span class=""char-tone1"">歌</span></span><span class=""sep"">〔</span><span id=""char-trad-id""><span class=""char-tone1"">謌</span></span><span class=""sep"">〕</span></div><div class=""pinyin""><span class=""pinYinWrapper""><span class=""t1"">gē</span></span></div><span class=""zhuyin"">ㄍㄜ</span><div class=""meaning""><ul><li>song</li><li> CL:支[zhi1],首[shou3]</li><li> to sing</li><li> variant of 歌[ge1]</li></ul></div>"
个	箇	"<span class=""pinYinWrapper""><span class=""t4"">gè</span></span>"	"<span class=""zhuyin"">ㄍㄜˋ</span>"	[sound:cmn-个.mp3]	"<div class=""char""><span id=""char-sim-id""><span class=""char-tone4"">个</span></span><span class=""sep"">〔</span><span id=""char-trad-id""><span class=""char-tone4"">箇</span></span><span class=""sep"">〕</span></div><div class=""pinyin""><span class=""pinYinWrapper""><span class=""t4"">gè</span></span></div><span class=""zhuyin"">ㄍㄜˋ</span><div class=""meaning""><ul><li>individual</li><li> this</li><li> that</li><li> size</li><li> classifier for people or objects in general</li><li> variant of 個|个[ge4]</li></ul></div>"
给	給	"<span class=""pinYinWrapper""><span class=""t3"">gěi</span></span>, <span class=""pinYinWrapper""><span class=""t3"">jǐ</span></span>"	"<span class=""zhuyin"">ㄍㄟˇ</span>, <span class=""zhuyin"">ㄐㄧˇ</span>"	[sound:cmn-给.mp3]	"<div class=""char""><span id=""char-sim-id""><span class=""char-tone3"">给</span></span><span class=""sep"">〔</span><span id=""char-trad-id""><span class=""char-tone3"">給</span></span><span class=""sep"">〕</span></div><div class=""pinyin""><span class=""pinYinWrapper""><span class=""t3"">gěi</span></span></div><span class=""zhuyin"">ㄍㄟˇ</span><div class=""meaning""><ul><li>to</li><li> for</li><li> for the benefit of</li><li> to give</li><li> to allow</li><li> to do sth (for sb)</li><li> (grammatical equivalent of 被)</li><li> (grammatical equivalent of 把)</li><li> (sentence intensifier)</li></ul></div><div class=""char""><span id=""char-sim-id""><span class=""char-tone3"">给</span></span><span class=""sep"">〔</span><span id=""char-trad-id""><span class=""char-tone3"">給</span></span><span class=""sep"">〕</span></div><div class=""pinyin""><span class=""pinYinWrapper""><span class=""t3"">jǐ</span></span></div><span class=""zhuyin"">ㄐㄧˇ</span><div class=""meaning""><ul><li>to supply</li><li> to provide</li></ul></div>"
跟	跟	"<span class=""pinYinWrapper""><span class=""t1"">gēn</span></span>"	"<span class=""zhuyin"">ㄍㄣ</span>"	[sound:cmn-跟.mp3]	"<div class=""char""><span id=""char-sim-id""><span class=""char-tone1"">跟</span></span></div><div class=""pinyin""><span class=""pinYinWrapper""><span class=""t1"">gēn</span></span></div><span class=""zhuyin"">ㄍㄣ</span><div class=""meaning""><ul><li>heel</li><li> to follow closely</li><li> to go with</li><li> (of a woman) to marry sb</li><li> with</li><li> compared with</li><li> to</li><li> towards</li><li> and (joining two nouns)</li></ul></div>"
工人	工人	"<span class=""pinYinWrapper""><span class=""t1"">gōng</span> <span class=""t2"">rén</span></span>"	"<span class=""zhuyin"">ㄍㄨㄥ ㄖㄣˊ</span>"	[sound:cmn-工人.mp3]	"<div class=""char""><span id=""char-sim-id""><span class=""char-tone1"">工</span><span class=""char-tone2"">人</span></span></div><div class=""pinyin""><span class=""pinYinWrapper""><span class=""t1"">gōng</span> <span class=""t2"">rén</span></span></div><span class=""zhuyin"">ㄍㄨㄥ ㄖㄣˊ</span><div class=""meaning""><ul><li>worker</li><li> CL:個|个[ge4],名[ming2]</li></ul></div>"
工作	工作	"<span class=""pinYinWrapper""><span class=""t1"">gōng</span> <span class=""t4"">zuò</span></span>"	"<span class=""zhuyin"">ㄍㄨㄥ ㄗㄨㄛˋ</span>"	[sound:cmn-工作.mp3]	"<div class=""char""><span id=""char-sim-id""><span class=""char-tone1"">工</span><span class=""char-tone4"">作</span></span></div><div class=""pinyin""><span class=""pinYinWrapper""><span class=""t1"">gōng</span> <span class=""t4"">zuò</span></span></div><span class=""zhuyin"">ㄍㄨㄥ ㄗㄨㄛˋ</span><div class=""meaning""><ul><li>to work</li><li> (of a machine) to operate</li><li> job</li><li> work</li><li> task</li><li> CL:個|个[ge4],份[fen4],項|项[xiang4]</li></ul></div>"
关	關	"<span class=""pinYinWrapper""><span class=""t1"">Guān</span></span>, <span class=""pinYinWrapper""><span class=""t1"">guān</span></span>"	"<span class=""zhuyin"">ㄍㄨㄢ</span>"	[sound:cmn-关.mp3]	"<div class=""char""><span id=""char-sim-id""><span class=""char-tone1"">关</span></span><span class=""sep"">〔</span><span id=""char-trad-id""><span class=""char-tone1"">關</span></span><span class=""sep"">〕</span></div><div class=""pinyin""><span class=""pinYinWrapper""><span class=""t1"">Guān</span></span></div><span class=""zhuyin"">ㄍㄨㄢ</span><div class=""meaning""><ul><li>surname Guan</li></ul></div><div class=""char""><span id=""char-sim-id""><span class=""char-tone1"">关</span></span><span class=""sep"">〔</span><span id=""char-trad-id""><span class=""char-tone1"">關</span></span><span class=""sep"">〕</span></div><div class=""pinyin""><span class=""pinYinWrapper""><span class=""t1"">guān</span></span></div><span class=""zhuyin"">ㄍㄨㄢ</span><div class=""meaning""><ul><li>mountain pass</li><li> to close</li><li> to shut</li><li> to turn off</li><li> to concern</li><li> to involve</li></ul></div>"
关上	關上	"<span class=""pinYinWrapper""><span class=""t1"">guān</span> <span class=""t4"">shàng</span></span>"	"<span class=""zhuyin"">ㄍㄨㄢ ㄕㄤˋ</span>"	[sound:cmn-关上.mp3]	"<div class=""char""><span id=""char-sim-id""><span class=""char-tone1"">关</span><span class=""char-tone4"">上</span></span><span class=""sep"">〔</span><span id=""char-trad-id""><span class=""char-tone1"">關</span><span class=""char-tone4"">上</span></span><span class=""sep"">〕</span></div><div class=""pinyin""><span class=""pinYinWrapper""><span class=""t1"">guān</span> <span class=""t4"">shàng</span></span></div><span class=""zhuyin"">ㄍㄨㄢ ㄕㄤˋ</span><div class=""meaning""><ul><li>to close (a door)</li><li> to turn off (light, electrical equipment etc)</li></ul></div>"
贵	貴	"<span class=""pinYinWrapper""><span class=""t4"">guì</span></span>"	"<span class=""zhuyin"">ㄍㄨㄟˋ</span>"	[sound:cmn-贵.mp3]	"<div class=""char""><span id=""char-sim-id""><span class=""char-tone4"">贵</span></span><span class=""sep"">〔</span><span id=""char-trad-id""><span class=""char-tone4"">貴</span></span><span class=""sep"">〕</span></div><div class=""pinyin""><span class=""pinYinWrapper""><span class=""t4"">guì</span></span></div><span class=""zhuyin"">ㄍㄨㄟˋ</span><div class=""meaning""><ul><li>expensive</li><li> noble</li><li> precious</li><li> (honorific) your</li></ul></div>"
国	國	"<span class=""pinYinWrapper""><span class=""t2"">Guó</span></span>, <span class=""pinYinWrapper""><span class=""t2"">guó</span></span>"	"<span class=""zhuyin"">ㄍㄨㄛˊ</span>"	[sound:cmn-国.mp3]	"<div class=""char""><span id=""char-sim-id""><span class=""char-tone2"">国</span></span><span class=""sep"">〔</span><span id=""char-trad-id""><span class=""char-tone2"">國</span></span><span class=""sep"">〕</span></div><div class=""pinyin""><span class=""pinYinWrapper""><span class=""t2"">Guó</span></span></div><span class=""zhuyin"">ㄍㄨㄛˊ</span><div class=""meaning""><ul><li>surname Guo</li></ul></div><div class=""char""><span id=""char-sim-id""><span class=""char-tone2"">国</span></span><span class=""sep"">〔</span><span id=""char-trad-id""><span class=""char-tone2"">國</span></span><span class=""sep"">〕</span></div><div class=""pinyin""><span class=""pinYinWrapper""><span class=""t2"">guó</span></span></div><span class=""zhuyin"">ㄍㄨㄛˊ</span><div class=""meaning""><ul><li>country</li><li> nation</li><li> state</li><li> national</li><li> CL:個|个[ge4]</li></ul></div>"
国家	國家	"<span class=""pinYinWrapper""><span class=""t2"">guó</span> <span class=""t1"">jiā</span></span>"	"<span class=""zhuyin"">ㄍㄨㄛˊ ㄐㄧㄚ</span>"	[sound:cmn-国家.mp3]	"<div class=""char""><span id=""char-sim-id""><span class=""char-tone2"">国</span><span class=""char-tone1"">家</span></span><span class=""sep"">〔</span><span id=""char-trad-id""><span class=""char-tone2"">國</span><span class=""char-tone1"">家</span></span><span class=""sep"">〕</span></div><div class=""pinyin""><span class=""pinYinWrapper""><span class=""t2"">guó</span> <span class=""t1"">jiā</span></span></div><span class=""zhuyin"">ㄍㄨㄛˊ ㄐㄧㄚ</span><div class=""meaning""><ul><li>country</li><li> nation</li><li> state</li><li> CL:個|个[ge4]</li></ul></div>"
国外	國外	"<span class=""pinYinWrapper""><span class=""t2"">guó</span> <span class=""t4"">wài</span></span>"	"<span class=""zhuyin"">ㄍㄨㄛˊ ㄨㄞˋ</span>"	[sound:cmn-国外.mp3]	"<div class=""char""><span id=""char-sim-id""><span class=""char-tone2"">国</span><span class=""char-tone4"">外</span></span><span class=""sep"">〔</span><span id=""char-trad-id""><span class=""char-tone2"">國</span><span class=""char-tone4"">外</span></span><span class=""sep"">〕</span></div><div class=""pinyin""><span class=""pinYinWrapper""><span class=""t2"">guó</span> <span class=""t4"">wài</span></span></div><span class=""zhuyin"">ㄍㄨㄛˊ ㄨㄞˋ</span><div class=""meaning""><ul><li>abroad</li><li> external (affairs)</li><li> overseas</li><li> foreign</li></ul></div>"
过	過	"<span class=""pinYinWrapper""><span class=""t4"">Guò</span></span>, <span class=""pinYinWrapper""><span class=""t4"">guò</span></span>, <span class=""pinYinWrapper""><span class=""t5"">guo</span></span>"	"<span class=""zhuyin"">ㄍㄨㄛˋ</span>, <span class=""zhuyin"">ㄍㄨㄛ˙</span>"	[sound:cmn-过.mp3]	"<div class=""char""><span id=""char-sim-id""><span class=""char-tone4"">过</span></span><span class=""sep"">〔</span><span id=""char-trad-id""><span class=""char-tone4"">過</span></span><span class=""sep"">〕</span></div><div class=""pinyin""><span class=""pinYinWrapper""><span class=""t4"">Guò</span></span></div><span class=""zhuyin"">ㄍㄨㄛˋ</span><div class=""meaning""><ul><li>surname Guo</li></ul></div><div class=""char""><span id=""char-sim-id""><span class=""char-tone4"">过</span></span><span class=""sep"">〔</span><span id=""char-trad-id""><span class=""char-tone4"">過</span></span><span class=""sep"">〕</span></div><div class=""pinyin""><span class=""pinYinWrapper""><span class=""t4"">guò</span></span></div><span class=""zhuyin"">ㄍㄨㄛˋ</span><div class=""meaning""><ul><li>to cross</li><li> to go over</li><li> to pass (time)</li><li> to celebrate (a holiday)</li><li> to live</li><li> to get along</li><li> excessively</li><li> too-</li></ul></div><div class=""char""><span id=""char-sim-id""><span class=""char-tone5"">过</span></span><span class=""sep"">〔</span><span id=""char-trad-id""><span class=""char-tone5"">過</span></span><span class=""sep"">〕</span></div><div class=""pinyin""><span class=""pinYinWrapper""><span class=""t5"">guo</span></span></div><span class=""zhuyin"">ㄍㄨㄛ˙</span><div class=""meaning""><ul><li>(experienced action marker)</li></ul></div>"
还	還	"<span class=""pinYinWrapper""><span class=""t2"">Huán</span></span>, <span class=""pinYinWrapper""><span class=""t2"">hái</span></span>, <span class=""pinYinWrapper""><span class=""t2"">huán</span></span>"	"<span class=""zhuyin"">ㄏㄨㄢˊ</span>, <span class=""zhuyin"">ㄏㄞˊ</span>"	[sound:cmn-还.mp3]	"<div class=""char""><span id=""char-sim-id""><span class=""char-tone2"">还</span></span><span class=""sep"">〔</span><span id=""char-trad-id""><span class=""char-tone2"">還</span></span><span class=""sep"">〕</span></div><div class=""pinyin""><span class=""pinYinWrapper""><span class=""t2"">Huán</span></span></div><span class=""zhuyin"">ㄏㄨㄢˊ</span><div class=""meaning""><ul><li>surname Huan</li></ul></div><div class=""char""><span id=""char-sim-id""><span class=""char-tone2"">还</span></span><span class=""sep"">〔</span><span id=""char-trad-id""><span class=""char-tone2"">還</span></span><span class=""sep"">〕</span></div><div class=""pinyin""><span class=""pinYinWrapper""><span class=""t2"">hái</span></span></div><span class=""zhuyin"">ㄏㄞˊ</span><div class=""meaning""><ul><li>still</li><li> still in progress</li><li> still more</li><li> yet</li><li> even more</li><li> in addition</li><li> fairly</li><li> passably (good)</li><li> as early as</li><li> even</li><li> also</li><li> else</li></ul></div><div class=""char""><span id=""char-sim-id""><span class=""char-tone2"">还</span></span><span class=""sep"">〔</span><span id=""char-trad-id""><span class=""char-tone2"">還</span></span><span class=""sep"">〕</span></div><div class=""pinyin""><span class=""pinYinWrapper""><span class=""t2"">huán</span></span></div><span class=""zhuyin"">ㄏㄨㄢˊ</span><div class=""meaning""><ul><li>to pay back</li><li> to return</li></ul></div>"
还是	還是	"<span class=""pinYinWrapper""><span class=""t2"">hái</span> <span class=""t0"">shi</span></span>"	"<span class=""zhuyin"">ㄏㄞˊ ㄕ˙</span>"	[sound:cmn-还是.mp3]	"<div class=""char""><span id=""char-sim-id""><span class=""char-tone2"">还</span><span class=""char-tone0"">是</span></span><span class=""sep"">〔</span><span id=""char-trad-id""><span class=""char-tone2"">還</span><span class=""char-tone0"">是</span></span><span class=""sep"">〕</span></div><div class=""pinyin""><span class=""pinYinWrapper""><span class=""t2"">hái</span> <span class=""t0"">shi</span></span></div><span class=""zhuyin"">ㄏㄞˊ ㄕ˙</span><div class=""meaning""><ul><li>or</li><li> still</li><li> nevertheless</li><li> had better</li></ul></div>"
还有	還有	"<span class=""pinYinWrapper""><span class=""t2"">hái</span> <span class=""t3"">yǒu</span></span>"	"<span class=""zhuyin"">ㄏㄞˊ ㄧㄡˇ</span>"	[sound:cmn-还有.mp3]	"<div class=""char""><span id=""char-sim-id""><span class=""char-tone2"">还</span><span class=""char-tone3"">有</span></span><span class=""sep"">〔</span><span id=""char-trad-id""><span class=""char-tone2"">還</span><span class=""char-tone3"">有</span></span><span class=""sep"">〕</span></div><div class=""pinyin""><span class=""pinYinWrapper""><span class=""t2"">hái</span> <span class=""t3"">yǒu</span></span></div><span class=""zhuyin"">ㄏㄞˊ ㄧㄡˇ</span><div class=""meaning""><ul><li>furthermore</li><li> in addition</li><li> still</li><li> also</li></ul></div>"
孩子	孩子	"<span class=""pinYinWrapper""><span class=""t2"">hái</span> <span class=""t0"">zi</span></span>"	"<span class=""zhuyin"">ㄏㄞˊ ㄗ˙</span>"	[sound:cmn-孩子.mp3]	"<div class=""char""><span id=""char-sim-id""><span class=""char-tone2"">孩</span><span class=""char-tone0"">子</span></span></div><div class=""pinyin""><span class=""pinYinWrapper""><span class=""t2"">hái</span> <span class=""t0"">zi</span></span></div><span class=""zhuyin"">ㄏㄞˊ ㄗ˙</span><div class=""meaning""><ul><li>child</li></ul></div>"
汉语	漢語	"<span class=""pinYinWrapper""><span class=""t4"">Hàn</span> <span class=""t3"">yǔ</span></span>"	"<span class=""zhuyin"">ㄏㄢˋ ㄩˇ</span>"	[sound:cmn-汉语.mp3]	"<div class=""char""><span id=""char-sim-id""><span class=""char-tone4"">汉</span><span class=""char-tone3"">语</span></span><span class=""sep"">〔</span><span id=""char-trad-id""><span class=""char-tone4"">漢</span><span class=""char-tone3"">語</span></span><span class=""sep"">〕</span></div><div class=""pinyin""><span class=""pinYinWrapper""><span class=""t4"">Hàn</span> <span class=""t3"">yǔ</span></span></div><span class=""zhuyin"">ㄏㄢˋ ㄩˇ</span><div class=""meaning""><ul><li>Chinese language</li><li> CL:門|门[men2]</li></ul></div>"
汉字	漢字	"<span class=""pinYinWrapper""><span class=""t4"">hàn</span> <span class=""t4"">zì</span></span>"	"<span class=""zhuyin"">ㄏㄢˋ ㄗˋ</span>"	[sound:cmn-汉字.mp3]	"<div class=""char""><span id=""char-sim-id""><span class=""char-tone4"">汉</span><span class=""char-tone4"">字</span></span><span class=""sep"">〔</span><span id=""char-trad-id""><span class=""char-tone4"">漢</span><span class=""char-tone4"">字</span></span><span class=""sep"">〕</span></div><div class=""pinyin""><span class=""pinYinWrapper""><span class=""t4"">hàn</span> <span class=""t4"">zì</span></span></div><span class=""zhuyin"">ㄏㄢˋ ㄗˋ</span><div class=""meaning""><ul><li>Chinese character</li><li> CL:個|个[ge4]</li><li> Japanese: kanji</li><li> Korean: hanja</li><li> Vietnamese: hán tự</li></ul></div>"
